date,ticket_id,category,resolution_time_hrs,customer_satisfaction,agent_id
2024-03-30,TCK-15444,Technical,39.9,3,AGT-11
2024-03-31,TCK-15445,Technical,31.9,3,AGT-42
2024-03-31,TCK-15446,Account,71.6,1,AGT-43
2024-03-31,TCK-15447,Billing,43.3,3,AGT-47
2024-03-31,TCK-15448,Refunds,62.3,5,AGT-43
2024-03-31,TCK-15449,Technical,4.9,3,AGT-37
2024-03-31,TCK-15450,Technical,38.8,2,AGT-22
2024-03-31,TCK-15451,Refunds,50.4,5,AGT-11
2024-03-31,TCK-15452,Billing,56.3,3,AGT-32
2024-03-31,TCK-15453,Account,27.6,5,AGT-14
2024-03-31,TCK-15454,Technical,68.7,1,AGT-19
2024-03-31,TCK-15455,Billing,3.6,4,AGT-47
2024-03-31,TCK-15456,Account,68.3,4,AGT-38
2024-04-01,TCK-15457,Technical,3.1,5,AGT-28
2024-04-01,TCK-15458,Account,48.3,4,AGT-50
2024-04-01,TCK-15459,Technical,44.6,1,AGT-29
2024-04-01,TCK-15460,Refunds,61.1,5,AGT-50
2024-04-01,TCK-15461,Technical,33.6,2,AGT-27
2024-04-01,TCK-15462,Refunds,47.5,5,AGT-46
2024-04-01,TCK-15463,Technical,1.3,4,AGT-39
2024-04-01,TCK-15464,Technical,40.0,5,AGT-43
2024-04-01,TCK-15465,Account,45.2,2,AGT-38
2024-04-01,TCK-15466,Account,26.2,2,AGT-25
2024-04-01,TCK-15467,Refunds,31.4,5,AGT-49
2024-04-02,TCK-15468,Technical,26.5,3,AGT-19
2024-04-02,TCK-15469,Account,30.2,1,AGT-14
2024-04-02,TCK-15470,Account,7.5,5,AGT-23
2024-04-02,TCK-15471,Refunds,28.2,5,AGT-38
2024-04-02,TCK-15472,Account,70.8,2,AGT-13
2024-04-02,TCK-15473,Billing,61.6,1,AGT-24
2024-04-02,TCK-15474,Account,40.0,4,AGT-35
2024-04-02,TCK-15475,Billing,11.1,1,AGT-25
2024-04-02,TCK-15476,Account,16.8,1,AGT-44
2024-04-02,TCK-15477,Account,28.4,4,AGT-11
2024-04-03,TCK-15478,Refunds,16.9,3,AGT-39
2024-04-03,TCK-15479,Billing,64.2,5,AGT-31
2024-04-03,TCK-15480,Refunds,34.1,2,AGT-44
2024-04-03,TCK-15481,Billing,46.6,3,AGT-44
2024-04-03,TCK-15482,Billing,57.1,2,AGT-13
2024-04-03,TCK-15483,Billing,41.9,4,AGT-48
2024-04-03,TCK-15484,Account,46.2,5,AGT-41
2024-04-03,TCK-15485,Refunds,54.1,1,AGT-48
2024-04-03,TCK-15486,Refunds,1.7,4,AGT-46
2024-04-03,TCK-15487,Technical,12.2,5,AGT-12
2024-04-03,TCK-15488,Technical,21.7,3,AGT-17
2024-04-03,TCK-15489,Refunds,21.0,5,AGT-22
2024-04-04,TCK-15490,Technical,61.2,1,AGT-47
2024-04-04,TCK-15491,Technical,16.0,4,AGT-36
2024-04-04,TCK-15492,Refunds,15.6,2,AGT-14
2024-04-04,TCK-15493,Technical,59.3,5,AGT-15
2024-04-04,TCK-15494,Refunds,57.6,2,AGT-36
2024-04-04,TCK-15495,Billing,24.3,3,AGT-29
2024-04-04,TCK-15496,Refunds,18.8,2,AGT-12
2024-04-04,TCK-15497,Billing,2.4,3,AGT-17
2024-04-04,TCK-15498,Account,21.7,5,AGT-41
2024-04-04,TCK-15499,Account,41.9,1,AGT-39
2024-04-04,TCK-15500,Billing,62.0,1,AGT-20
2024-04-04,TCK-15501,Technical,58.4,5,AGT-40
2024-04-05,TCK-15502,Technical,41.5,3,AGT-24
2024-04-05,TCK-15503,Refunds,54.5,4,AGT-34
2024-04-05,TCK-15504,Account,21.9,3,AGT-21
2024-04-05,TCK-15505,Refunds,63.6,3,AGT-45
2024-04-05,TCK-15506,Technical,63.1,5,AGT-35
2024-04-05,TCK-15507,Technical,40.8,3,AGT-10
2024-04-05,TCK-15508,Account,9.9,3,AGT-25
2024-04-05,TCK-15509,Billing,5.9,2,AGT-29
2024-04-05,TCK-15510,Account,49.5,2,AGT-48
2024-04-05,TCK-15511,Account,22.5,2,AGT-19
2024-04-05,TCK-15512,Refunds,10.4,4,AGT-25
2024-04-05,TCK-15513,Billing,32.2,3,AGT-43
2024-04-05,TCK-15514,Technical,28.5,4,AGT-10
2024-04-06,TCK-15515,Technical,54.8,4,AGT-35
2024-04-06,TCK-15516,Billing,55.7,5,AGT-27
2024-04-06,TCK-15517,Account,35.4,4,AGT-35
2024-04-06,TCK-15518,Refunds,65.5,3,AGT-43
2024-04-06,TCK-15519,Technical,65.5,5,AGT-25
2024-04-06,TCK-15520,Account,34.5,3,AGT-32
2024-04-06,TCK-15521,Refunds,30.6,1,AGT-33
2024-04-06,TCK-15522,Billing,3.6,5,AGT-44
2024-04-06,TCK-15523,Account,34.2,3,AGT-33
2024-04-06,TCK-15524,Refunds,56.7,3,AGT-13
2024-04-06,TCK-15525,Technical,65.3,4,AGT-34
2024-04-06,TCK-15526,Refunds,13.0,5,AGT-30
2024-04-06,TCK-15527,Technical,69.6,4,AGT-12
2024-04-07,TCK-15528,Technical,50.5,3,AGT-33
2024-04-07,TCK-15529,Refunds,11.9,3,AGT-23
2024-04-07,TCK-15530,Refunds,14.8,2,AGT-42
2024-04-07,TCK-15531,Account,34.4,5,AGT-27
2024-04-07,TCK-15532,Billing,66.5,3,AGT-39
2024-04-07,TCK-15533,Technical,43.3,2,AGT-44
2024-04-07,TCK-15534,Account,36.5,3,AGT-39
2024-04-07,TCK-15535,Account,11.1,5,AGT-12
2024-04-07,TCK-15536,Billing,26.4,5,AGT-26
2024-04-07,TCK-15537,Technical,27.2,5,AGT-48
2024-04-07,TCK-15538,Billing,52.1,1,AGT-34
2024-04-07,TCK-15539,Billing,65.7,2,AGT-10
2024-04-07,TCK-15540,Account,19.2,2,AGT-11
2024-04-07,TCK-15541,Technical,40.0,3,AGT-26
2024-04-07,TCK-15542,Account,41.0,4,AGT-37
2024-04-08,TCK-15543,Technical,68.0,3,AGT-21
2024-04-08,TCK-15544,Billing,36.3,1,AGT-23
2024-04-08,TCK-15545,Billing,7.4,2,AGT-33
2024-04-08,TCK-15546,Account,38.8,2,AGT-30
2024-04-08,TCK-15547,Technical,32.1,1,AGT-36
2024-04-08,TCK-15548,Billing,45.7,2,AGT-43
2024-04-08,TCK-15549,Account,56.2,2,AGT-25
2024-04-08,TCK-15550,Refunds,40.7,4,AGT-23
2024-04-08,TCK-15551,Technical,67.6,5,AGT-22
2024-04-08,TCK-15552,Refunds,35.3,5,AGT-22
2024-04-08,TCK-15553,Refunds,22.1,1,AGT-19
2024-04-08,TCK-15554,Refunds,38.0,2,AGT-39
2024-04-09,TCK-15555,Billing,38.1,2,AGT-31
2024-04-09,TCK-15556,Refunds,56.4,1,AGT-30
2024-04-09,TCK-15557,Billing,8.1,4,AGT-30
2024-04-09,TCK-15558,Refunds,41.7,3,AGT-44
2024-04-09,TCK-15559,Billing,60.3,1,AGT-24
2024-04-09,TCK-15560,Technical,60.1,2,AGT-14
2024-04-09,TCK-15561,Account,52.1,5,AGT-11
2024-04-09,TCK-15562,Billing,32.2,3,AGT-11
2024-04-09,TCK-15563,Technical,32.6,5,AGT-48
2024-04-09,TCK-15564,Refunds,60.0,1,AGT-48
2024-04-09,TCK-15565,Billing,37.7,3,AGT-47
2024-04-09,TCK-15566,Technical,24.9,4,AGT-12
2024-04-10,TCK-15567,Refunds,38.1,2,AGT-23
2024-04-10,TCK-15568,Billing,64.5,2,AGT-39
2024-04-10,TCK-15569,Refunds,1.2,2,AGT-46
2024-04-10,TCK-15570,Billing,57.8,2,AGT-23
2024-04-10,TCK-15571,Technical,64.3,1,AGT-38
2024-04-10,TCK-15572,Technical,48.5,3,AGT-48
2024-04-10,TCK-15573,Refunds,68.7,1,AGT-32
2024-04-10,TCK-15574,Technical,52.8,5,AGT-21
2024-04-10,TCK-15575,Account,24.9,2,AGT-36
2024-04-10,TCK-15576,Technical,7.7,5,AGT-49
2024-04-10,TCK-15577,Technical,44.7,5,AGT-16
2024-04-10,TCK-15578,Billing,20.2,4,AGT-27
2024-04-11,TCK-15579,Billing,11.5,4,AGT-33
2024-04-11,TCK-15580,Billing,31.8,4,AGT-10
2024-04-11,TCK-15581,Billing,37.8,3,AGT-32
2024-04-11,TCK-15582,Refunds,0.7,4,AGT-33
2024-04-11,TCK-15583,Refunds,47.2,5,AGT-25
2024-04-11,TCK-15584,Billing,41.4,1,AGT-12
2024-04-11,TCK-15585,Account,24.9,2,AGT-24
2024-04-11,TCK-15586,Billing,34.0,5,AGT-32
2024-04-11,TCK-15587,Account,58.0,4,AGT-39
2024-04-11,TCK-15588,Technical,11.5,1,AGT-32
2024-04-11,TCK-15589,Refunds,23.8,5,AGT-48
2024-04-11,TCK-15590,Technical,33.0,5,AGT-18
2024-04-12,TCK-15591,Account,38.9,1,AGT-23
2024-04-12,TCK-15592,Billing,57.1,5,AGT-18
2024-04-12,TCK-15593,Technical,17.9,2,AGT-22
2024-04-12,TCK-15594,Account,2.9,2,AGT-16
2024-04-12,TCK-15595,Account,36.7,1,AGT-42
2024-04-12,TCK-15596,Refunds,61.5,3,AGT-29
2024-04-12,TCK-15597,Technical,11.9,2,AGT-18
2024-04-12,TCK-15598,Technical,63.4,1,AGT-14
2024-04-12,TCK-15599,Technical,66.2,1,AGT-18
2024-04-13,TCK-15600,Refunds,30.2,3,AGT-11
2024-04-13,TCK-15601,Technical,19.2,4,AGT-43
2024-04-13,TCK-15602,Technical,17.6,4,AGT-17
2024-04-13,TCK-15603,Refunds,37.8,4,AGT-49
2024-04-13,TCK-15604,Account,53.1,4,AGT-35
2024-04-13,TCK-15605,Technical,18.8,4,AGT-13
2024-04-13,TCK-15606,Account,50.7,2,AGT-18
2024-04-13,TCK-15607,Billing,17.3,3,AGT-46
2024-04-13,TCK-15608,Account,57.3,4,AGT-14
2024-04-13,TCK-15609,Account,12.6,3,AGT-22
2024-04-13,TCK-15610,Billing,56.4,5,AGT-31
2024-04-13,TCK-15611,Technical,36.6,2,AGT-37
2024-04-13,TCK-15612,Technical,57.2,4,AGT-11
2024-04-14,TCK-15613,Refunds,12.9,4,AGT-24
2024-04-14,TCK-15614,Technical,26.9,5,AGT-36
2024-04-14,TCK-15615,Billing,48.9,3,AGT-33
2024-04-14,TCK-15616,Technical,8.8,4,AGT-29
2024-04-14,TCK-15617,Technical,58.1,3,AGT-22
2024-04-14,TCK-15618,Billing,11.3,2,AGT-14
2024-04-14,TCK-15619,Technical,40.3,5,AGT-22
2024-04-14,TCK-15620,Account,28.6,3,AGT-22
2024-04-14,TCK-15621,Refunds,44.9,5,AGT-36
2024-04-14,TCK-15622,Technical,2.5,5,AGT-13
2024-04-15,TCK-15623,Technical,9.6,1,AGT-36
2024-04-15,TCK-15624,Billing,39.8,4,AGT-42
2024-04-15,TCK-15625,Refunds,51.0,4,AGT-44
2024-04-15,TCK-15626,Billing,39.7,2,AGT-17
2024-04-15,TCK-15627,Billing,25.4,1,AGT-25
2024-04-15,TCK-15628,Billing,24.7,4,AGT-11
2024-04-15,TCK-15629,Account,70.3,2,AGT-13
2024-04-15,TCK-15630,Refunds,32.8,3,AGT-23
2024-04-15,TCK-15631,Refunds,68.1,1,AGT-44
2024-04-15,TCK-15632,Refunds,5.4,2,AGT-17
2024-04-15,TCK-15633,Technical,30.2,1,AGT-29
2024-04-15,TCK-15634,Technical,41.8,5,AGT-23
2024-04-16,TCK-15635,Billing,32.4,2,AGT-21
2024-04-16,TCK-15636,Refunds,53.5,5,AGT-46
2024-04-16,TCK-15637,Billing,21.3,5,AGT-38
2024-04-16,TCK-15638,Technical,62.5,2,AGT-20
2024-04-16,TCK-15639,Refunds,34.5,5,AGT-50
2024-04-16,TCK-15640,Account,70.3,2,AGT-44
2024-04-16,TCK-15641,Account,42.6,5,AGT-21
2024-04-16,TCK-15642,Account,8.2,4,AGT-42
2024-04-16,TCK-15643,Technical,30.7,2,AGT-27
2024-04-16,TCK-15644,Technical,4.2,3,AGT-24
2024-04-16,TCK-15645,Refunds,67.5,2,AGT-24
2024-04-16,TCK-15646,Technical,20.2,2,AGT-50
2024-04-16,TCK-15647,Account,25.5,3,AGT-42
2024-04-17,TCK-15648,Technical,22.0,5,AGT-33
2024-04-17,TCK-15649,Technical,43.6,3,AGT-40
2024-04-17,TCK-15650,Account,30.2,2,AGT-16
2024-04-17,TCK-15651,Refunds,12.7,1,AGT-46
2024-04-17,TCK-15652,Billing,54.6,2,AGT-10
2024-04-17,TCK-15653,Refunds,27.2,3,AGT-38
2024-04-17,TCK-15654,Technical,60.8,4,AGT-14
2024-04-17,TCK-15655,Technical,34.9,4,AGT-15
2024-04-17,TCK-15656,Technical,14.5,4,AGT-14
2024-04-17,TCK-15657,Technical,26.7,4,AGT-24
2024-04-17,TCK-15658,Technical,29.8,1,AGT-21
2024-04-17,TCK-15659,Billing,60.4,3,AGT-50
2024-04-17,TCK-15660,Billing,60.8,5,AGT-12
2024-04-18,TCK-15661,Account,31.5,3,AGT-13
2024-04-18,TCK-15662,Billing,65.2,3,AGT-24
2024-04-18,TCK-15663,Technical,54.5,1,AGT-44
2024-04-18,TCK-15664,Refunds,33.3,1,AGT-18
2024-04-18,TCK-15665,Account,54.4,5,AGT-50
2024-04-18,TCK-15666,Refunds,63.7,3,AGT-23
2024-04-18,TCK-15667,Technical,58.4,5,AGT-26
2024-04-18,TCK-15668,Account,61.3,2,AGT-19
2024-04-18,TCK-15669,Account,31.9,5,AGT-39
2024-04-18,TCK-15670,Billing,31.5,2,AGT-49
2024-04-18,TCK-15671,Billing,69.7,2,AGT-31
2024-04-18,TCK-15672,Billing,65.6,2,AGT-33
2024-04-18,TCK-15673,Billing,16.6,2,AGT-15
2024-04-19,TCK-15674,Refunds,54.8,2,AGT-42
2024-04-19,TCK-15675,Technical,12.3,3,AGT-40
2024-04-19,TCK-15676,Account,17.9,3,AGT-36
2024-04-19,TCK-15677,Billing,28.6,5,AGT-11
2024-04-19,TCK-15678,Billing,11.8,2,AGT-31
2024-04-19,TCK-15679,Technical,65.5,3,AGT-29
2024-04-19,TCK-15680,Account,49.8,5,AGT-34
2024-04-19,TCK-15681,Billing,61.1,5,AGT-29
2024-04-19,TCK-15682,Technical,19.5,2,AGT-24
2024-04-19,TCK-15683,Account,29.3,3,AGT-43
2024-04-19,TCK-15684,Billing,43.9,4,AGT-21
2024-04-20,TCK-15685,Refunds,21.9,1,AGT-40
2024-04-20,TCK-15686,Billing,24.3,4,AGT-24
2024-04-20,TCK-15687,Account,57.8,5,AGT-23
2024-04-20,TCK-15688,Billing,3.0,1,AGT-27
2024-04-20,TCK-15689,Refunds,18.0,5,AGT-45
2024-04-20,TCK-15690,Technical,3.5,3,AGT-34
2024-04-20,TCK-15691,Refunds,27.6,3,AGT-40
2024-04-20,TCK-15692,Refunds,3.4,5,AGT-15
2024-04-20,TCK-15693,Technical,15.9,4,AGT-37
2024-04-20,TCK-15694,Account,23.2,2,AGT-20
2024-04-21,TCK-15695,Billing,26.8,3,AGT-11
2024-04-21,TCK-15696,Technical,10.1,5,AGT-34
2024-04-21,TCK-15697,Refunds,11.9,5,AGT-47
2024-04-21,TCK-15698,Refunds,5.5,4,AGT-21
2024-04-21,TCK-15699,Refunds,70.5,1,AGT-14
2024-04-21,TCK-15700,Billing,23.9,1,AGT-20
2024-04-21,TCK-15701,Account,71.8,3,AGT-48
2024-04-21,TCK-15702,Billing,14.9,5,AGT-37
2024-04-21,TCK-15703,Account,29.8,4,AGT-28
2024-04-21,TCK-15704,Billing,40.0,2,AGT-33
2024-04-21,TCK-15705,Technical,6.1,5,AGT-48
2024-04-21,TCK-15706,Billing,45.3,3,AGT-46
2024-04-21,TCK-15707,Refunds,0.9,3,AGT-18
2024-04-22,TCK-15708,Technical,20.1,2,AGT-44
2024-04-22,TCK-15709,Technical,68.9,1,AGT-47
2024-04-22,TCK-15710,Billing,48.8,3,AGT-39
2024-04-22,TCK-15711,Technical,4.3,4,AGT-19
2024-04-22,TCK-15712,Account,40.3,4,AGT-12
2024-04-22,TCK-15713,Billing,4.5,4,AGT-23
2024-04-22,TCK-15714,Billing,67.0,5,AGT-26
2024-04-22,TCK-15715,Account,23.4,2,AGT-38
2024-04-22,TCK-15716,Account,64.4,2,AGT-19
2024-04-22,TCK-15717,Account,14.9,4,AGT-24
2024-04-22,TCK-15718,Billing,46.6,2,AGT-34
2024-04-22,TCK-15719,Account,45.0,1,AGT-37
2024-04-22,TCK-15720,Billing,53.5,2,AGT-25
2024-04-22,TCK-15721,Technical,13.1,3,AGT-44
2024-04-22,TCK-15722,Technical,8.8,1,AGT-25
2024-04-23,TCK-15723,Billing,66.0,3,AGT-39
2024-04-23,TCK-15724,Refunds,13.1,1,AGT-14
2024-04-23,TCK-15725,Technical,44.6,1,AGT-38
2024-04-23,TCK-15726,Refunds,47.3,2,AGT-12
2024-04-23,TCK-15727,Technical,24.5,3,AGT-19
2024-04-23,TCK-15728,Billing,42.6,5,AGT-45
2024-04-23,TCK-15729,Account,69.0,1,AGT-12
2024-04-23,TCK-15730,Technical,22.2,1,AGT-14
2024-04-23,TCK-15731,Account,37.9,3,AGT-29
2024-04-23,TCK-15732,Refunds,15.5,5,AGT-39
2024-04-23,TCK-15733,Technical,59.8,2,AGT-50
2024-04-23,TCK-15734,Refunds,69.2,4,AGT-49
2024-04-23,TCK-15735,Account,62.4,3,AGT-19
2024-04-24,TCK-15736,Refunds,57.6,5,AGT-33
2024-04-24,TCK-15737,Billing,36.0,3,AGT-13
2024-04-24,TCK-15738,Account,36.4,5,AGT-41
2024-04-24,TCK-15739,Account,6.4,1,AGT-35
2024-04-24,TCK-15740,Technical,27.6,5,AGT-30
2024-04-24,TCK-15741,Refunds,41.4,2,AGT-13
2024-04-24,TCK-15742,Billing,71.8,2,AGT-10
2024-04-24,TCK-15743,Technical,62.1,2,AGT-43
2024-04-24,TCK-15744,Technical,6.9,5,AGT-15
2024-04-24,TCK-15745,Refunds,54.4,4,AGT-33
2024-04-24,TCK-15746,Technical,23.5,3,AGT-30
2024-04-24,TCK-15747,Billing,19.7,1,AGT-29
2024-04-24,TCK-15748,Billing,42.8,5,AGT-40
2024-04-24,TCK-15749,Billing,56.9,3,AGT-19
2024-04-24,TCK-15750,Technical,68.8,3,AGT-37
2024-04-24,TCK-15751,Technical,18.8,2,AGT-32
2024-04-24,TCK-15752,Account,34.4,1,AGT-45
2024-04-25,TCK-15753,Refunds,54.2,5,AGT-28
2024-04-25,TCK-15754,Billing,36.5,1,AGT-37
2024-04-25,TCK-15755,Technical,40.7,5,AGT-46
2024-04-25,TCK-15756,Technical,54.3,4,AGT-41
2024-04-25,TCK-15757,Technical,69.0,5,AGT-14
2024-04-25,TCK-15758,Billing,25.8,3,AGT-25
2024-04-25,TCK-15759,Account,21.2,4,AGT-35
2024-04-25,TCK-15760,Account,54.1,5,AGT-22
2024-04-25,TCK-15761,Technical,11.7,1,AGT-25
2024-04-25,TCK-15762,Refunds,11.8,3,AGT-14
2024-04-25,TCK-15763,Billing,19.4,3,AGT-47
2024-04-26,TCK-15764,Refunds,32.6,1,AGT-15
2024-04-26,TCK-15765,Billing,66.2,4,AGT-16
2024-04-26,TCK-15766,Account,12.6,2,AGT-15
2024-04-26,TCK-15767,Billing,67.1,1,AGT-43
2024-04-26,TCK-15768,Technical,27.2,5,AGT-46
2024-04-26,TCK-15769,Technical,14.6,3,AGT-32
2024-04-26,TCK-15770,Refunds,26.3,5,AGT-42
2024-04-26,TCK-15771,Technical,69.2,2,AGT-33
2024-04-26,TCK-15772,Technical,44.1,3,AGT-32
2024-04-26,TCK-15773,Technical,10.0,3,AGT-35
2024-04-26,TCK-15774,Account,30.2,5,AGT-21
2024-04-26,TCK-15775,Billing,55.2,2,AGT-36
2024-04-26,TCK-15776,Refunds,21.2,5,AGT-43
2024-04-27,TCK-15777,Technical,20.3,4,AGT-48
2024-04-27,TCK-15778,Refunds,22.4,1,AGT-15
2024-04-27,TCK-15779,Billing,61.2,3,AGT-32
2024-04-27,TCK-15780,Technical,56.3,3,AGT-50
2024-04-27,TCK-15781,Technical,47.9,5,AGT-43
2024-04-27,TCK-15782,Account,33.3,4,AGT-23
2024-04-27,TCK-15783,Technical,10.7,2,AGT-22
2024-04-27,TCK-15784,Refunds,65.1,4,AGT-24
2024-04-27,TCK-15785,Billing,60.0,2,AGT-19
2024-04-27,TCK-15786,Refunds,63.3,4,AGT-33
2024-04-27,TCK-15787,Refunds,33.9,5,AGT-18
2024-04-27,TCK-15788,Billing,18.7,2,AGT-43
2024-04-27,TCK-15789,Refunds,38.2,1,AGT-48
2024-04-27,TCK-15790,Technical,45.8,3,AGT-28
2024-04-28,TCK-15791,Account,14.8,2,AGT-24
2024-04-28,TCK-15792,Billing,67.9,1,AGT-27
2024-04-28,TCK-15793,Refunds,65.7,4,AGT-13
2024-04-28,TCK-15794,Technical,28.2,5,AGT-29
2024-04-28,TCK-15795,Billing,42.9,5,AGT-30
2024-04-28,TCK-15796,Billing,6.9,4,AGT-33
2024-04-28,TCK-15797,Account,52.2,1,AGT-47
2024-04-28,TCK-15798,Technical,70.6,4,AGT-12
2024-04-28,TCK-15799,Refunds,38.6,2,AGT-14
2024-04-28,TCK-15800,Refunds,16.0,1,AGT-39
2024-04-28,TCK-15801,Technical,8.4,2,AGT-45
2024-04-28,TCK-15802,Account,20.5,5,AGT-43
2024-04-28,TCK-15803,Account,18.3,4,AGT-24
2024-04-29,TCK-15804,Account,31.5,3,AGT-22
2024-04-29,TCK-15805,Account,15.8,3,AGT-41
2024-04-29,TCK-15806,Account,68.5,3,AGT-19
2024-04-29,TCK-15807,Account,18.9,2,AGT-40
2024-04-29,TCK-15808,Refunds,70.9,3,AGT-31
2024-04-29,TCK-15809,Billing,8.7,3,AGT-34
2024-04-29,TCK-15810,Technical,54.4,3,AGT-21
2024-04-29,TCK-15811,Account,35.7,5,AGT-17
2024-04-29,TCK-15812,Account,22.3,2,AGT-17
2024-04-29,TCK-15813,Billing,22.9,5,AGT-47
2024-04-30,TCK-15814,Account,12.6,5,AGT-50
2024-04-30,TCK-15815,Account,37.5,1,AGT-40
2024-04-30,TCK-15816,Billing,64.8,1,AGT-49
2024-04-30,TCK-15817,Refunds,30.7,1,AGT-37
2024-04-30,TCK-15818,Technical,3.2,3,AGT-34
2024-04-30,TCK-15819,Account,9.9,1,AGT-13
2024-04-30,TCK-15820,Technical,20.7,3,AGT-16
2024-04-30,TCK-15821,Technical,30.8,3,AGT-31
2024-04-30,TCK-15822,Account,18.2,1,AGT-29
2024-04-30,TCK-15823,Technical,21.3,3,AGT-16
2024-04-30,TCK-15824,Account,27.9,2,AGT-28
2024-04-30,TCK-15825,Billing,47.9,5,AGT-14
2024-05-01,TCK-15826,Refunds,19.7,3,AGT-15
2024-05-01,TCK-15827,Refunds,63.8,1,AGT-26
2024-05-01,TCK-15828,Refunds,50.9,4,AGT-21
2024-05-01,TCK-15829,Technical,21.1,5,AGT-13
2024-05-01,TCK-15830,Account,49.5,2,AGT-34
2024-05-01,TCK-15831,Billing,21.6,5,AGT-14
2024-05-01,TCK-15832,Billing,70.8,3,AGT-24
2024-05-01,TCK-15833,Refunds,27.4,3,AGT-50
2024-05-01,TCK-15834,Technical,55.5,3,AGT-10
2024-05-01,TCK-15835,Refunds,50.0,2,AGT-40
2024-05-01,TCK-15836,Account,31.1,3,AGT-33
2024-05-01,TCK-15837,Account,26.2,4,AGT-44
2024-05-01,TCK-15838,Account,35.7,2,AGT-43
2024-05-02,TCK-15839,Technical,54.0,1,AGT-47
2024-05-02,TCK-15840,Technical,72.0,4,AGT-50
2024-05-02,TCK-15841,Account,54.9,5,AGT-30
2024-05-02,TCK-15842,Technical,10.9,1,AGT-28
2024-05-02,TCK-15843,Refunds,53.1,1,AGT-11
2024-05-02,TCK-15844,Refunds,65.4,1,AGT-45
2024-05-02,TCK-15845,Account,46.8,3,AGT-48
2024-05-02,TCK-15846,Refunds,66.9,1,AGT-23
2024-05-02,TCK-15847,Refunds,6.7,4,AGT-49
2024-05-02,TCK-15848,Refunds,10.1,4,AGT-39
2024-05-02,TCK-15849,Account,45.1,2,AGT-31
2024-05-02,TCK-15850,Refunds,10.5,5,AGT-47
2024-05-02,TCK-15851,Billing,46.8,2,AGT-10
2024-05-03,TCK-15852,Technical,7.8,2,AGT-41
2024-05-03,TCK-15853,Billing,58.3,2,AGT-33
2024-05-03,TCK-15854,Refunds,59.9,1,AGT-39
2024-05-03,TCK-15855,Technical,67.2,3,AGT-37
2024-05-03,TCK-15856,Billing,21.6,2,AGT-17
2024-05-03,TCK-15857,Refunds,3.0,1,AGT-41
2024-05-03,TCK-15858,Technical,19.4,3,AGT-25
2024-05-03,TCK-15859,Account,7.4,5,AGT-33
2024-05-03,TCK-15860,Account,2.4,2,AGT-25
2024-05-03,TCK-15861,Billing,25.0,2,AGT-28
2024-05-03,TCK-15862,Technical,60.7,1,AGT-21
2024-05-03,TCK-15863,Refunds,49.9,2,AGT-17
2024-05-04,TCK-15864,Refunds,54.9,5,AGT-27
2024-05-04,TCK-15865,Refunds,18.4,2,AGT-46
2024-05-04,TCK-15866,Refunds,37.1,4,AGT-12
2024-05-04,TCK-15867,Billing,26.9,3,AGT-46
2024-05-04,TCK-15868,Billing,15.5,4,AGT-10
2024-05-04,TCK-15869,Account,19.7,3,AGT-25
2024-05-04,TCK-15870,Account,55.4,3,AGT-39
2024-05-04,TCK-15871,Technical,36.1,2,AGT-49
2024-05-04,TCK-15872,Technical,63.4,2,AGT-34
2024-05-04,TCK-15873,Account,49.9,5,AGT-42
2024-05-04,TCK-15874,Account,70.5,1,AGT-13
2024-05-04,TCK-15875,Refunds,64.6,4,AGT-33
2024-05-05,TCK-15876,Technical,39.4,4,AGT-22
2024-05-05,TCK-15877,Refunds,66.3,1,AGT-24
2024-05-05,TCK-15878,Billing,36.0,3,AGT-30
2024-05-05,TCK-15879,Refunds,43.9,2,AGT-45
2024-05-05,TCK-15880,Account,39.5,1,AGT-29
2024-05-05,TCK-15881,Billing,24.7,2,AGT-13
2024-05-05,TCK-15882,Technical,69.1,2,AGT-45
2024-05-05,TCK-15883,Refunds,61.5,1,AGT-49
2024-05-05,TCK-15884,Technical,34.3,4,AGT-10
2024-05-05,TCK-15885,Refunds,64.5,5,AGT-45
2024-05-05,TCK-15886,Account,1.6,4,AGT-20
2024-05-05,TCK-15887,Billing,71.4,1,AGT-24
2024-05-05,TCK-15888,Refunds,5.3,4,AGT-18
2024-05-05,TCK-15889,Billing,36.9,4,AGT-20
2024-05-06,TCK-15890,Technical,64.2,5,AGT-23
2024-05-06,TCK-15891,Technical,20.5,4,AGT-50
2024-05-06,TCK-15892,Billing,47.1,2,AGT-18
2024-05-06,TCK-15893,Account,4.1,3,AGT-44
2024-05-06,TCK-15894,Billing,57.5,1,AGT-11
2024-05-06,TCK-15895,Refunds,57.9,5,AGT-25
2024-05-06,TCK-15896,Technical,27.0,2,AGT-14
2024-05-06,TCK-15897,Billing,1.9,5,AGT-29
2024-05-06,TCK-15898,Refunds,53.3,1,AGT-15
2024-05-06,TCK-15899,Billing,33.5,3,AGT-12
2024-05-06,TCK-15900,Technical,23.9,2,AGT-34
2024-05-06,TCK-15901,Refunds,34.7,1,AGT-25
2024-05-06,TCK-15902,Account,16.0,1,AGT-36
2024-05-06,TCK-15903,Billing,13.7,2,AGT-12
2024-05-07,TCK-15904,Account,54.6,4,AGT-44
2024-05-07,TCK-15905,Technical,53.1,1,AGT-11
2024-05-07,TCK-15906,Refunds,46.5,1,AGT-18
2024-05-07,TCK-15907,Technical,57.8,1,AGT-37
2024-05-07,TCK-15908,Account,65.1,2,AGT-30
