date,shipment_id,origin,destination,weight_kg,cost_usd,transit_time_days,is_delayed
2025-03-23,SHP-108066,Seattle,LA,3602.43,2790.44,10,0
2025-03-23,SHP-108067,Chicago,Houston,1479.53,2046.42,6,0
2025-03-23,SHP-108068,Seattle,Miami,4803.02,5673.67,14,0
2025-03-23,SHP-108069,LA,Chicago,1056.37,1918.86,2,0
2025-03-24,SHP-108070,Chicago,Miami,224.47,459.86,10,0
2025-03-24,SHP-108071,Miami,Seattle,1636.47,2849.15,4,0
2025-03-24,SHP-108072,Houston,LA,1514.42,1824.63,8,0
2025-03-24,SHP-108073,Miami,NY,513.84,643.95,10,0
2025-03-24,SHP-108074,Chicago,NY,4193.16,2641.88,14,0
2025-03-24,SHP-108075,Seattle,Houston,3019.09,3658.83,9,0
2025-03-24,SHP-108076,Miami,Seattle,379.33,238.31,4,0
2025-03-24,SHP-108077,Miami,Chicago,3537.7,5799.33,4,0
2025-03-25,SHP-108078,Houston,Miami,3806.27,4859.59,12,1
2025-03-25,SHP-108079,NY,LA,1754.46,4242.43,10,0
2025-03-25,SHP-108080,Chicago,NY,866.47,746.6,2,0
2025-03-25,SHP-108081,Houston,Chicago,4875.59,7272.28,14,0
2025-03-25,SHP-108082,NY,LA,1153.33,611.36,10,0
2025-03-25,SHP-108083,Houston,Chicago,4630.87,6639.71,2,0
2025-03-26,SHP-108084,Miami,Houston,4271.63,4686.82,10,0
2025-03-26,SHP-108085,Miami,Houston,1215.14,1483.7,2,0
2025-03-26,SHP-108086,LA,Seattle,1033.41,1738.55,4,0
2025-03-26,SHP-108087,NY,Houston,584.55,350.79,8,0
2025-03-26,SHP-108088,Chicago,LA,4020.62,2955.48,5,0
2025-03-26,SHP-108089,LA,Seattle,2614.99,4042.73,8,0
2025-03-26,SHP-108090,Chicago,Seattle,2608.84,3071.96,14,0
2025-03-26,SHP-108091,LA,Miami,626.94,1266.18,7,0
2025-03-27,SHP-108092,Chicago,LA,3246.18,3520.85,4,0
2025-03-27,SHP-108093,Houston,NY,4441.23,8428.35,11,0
2025-03-27,SHP-108094,NY,LA,3709.28,6037.65,8,1
2025-03-27,SHP-108095,Seattle,LA,4233.23,3322.29,7,0
2025-03-27,SHP-108096,LA,Chicago,3700.82,4301.94,12,0
2025-03-27,SHP-108097,Miami,Houston,2697.3,2785.4,3,0
2025-03-27,SHP-108098,Miami,LA,3927.95,5818.88,7,0
2025-03-28,SHP-108099,LA,Seattle,2040.93,4361.37,5,0
2025-03-28,SHP-108100,Miami,Houston,3271.04,2788.87,10,0
2025-03-28,SHP-108101,Chicago,Seattle,158.03,178.23,4,0
2025-03-28,SHP-108102,Houston,Chicago,2942.18,6209.96,13,0
2025-03-28,SHP-108103,Seattle,Houston,214.43,326.94,1,0
2025-03-29,SHP-108104,LA,NY,362.96,190.43,7,0
2025-03-29,SHP-108105,Miami,Houston,1193.28,2537.57,12,0
2025-03-29,SHP-108106,LA,Seattle,4205.99,8011.97,4,0
2025-03-29,SHP-108107,Seattle,NY,4212.85,8985.06,2,0
2025-03-29,SHP-108108,Chicago,LA,628.96,994.12,14,0
2025-03-29,SHP-108109,Seattle,NY,3257.74,3925.65,12,0
2025-03-29,SHP-108110,LA,Seattle,1804.7,2243.69,11,0
2025-03-29,SHP-108111,Seattle,NY,2317.18,4718.17,10,0
2025-03-29,SHP-108112,Miami,NY,4325.23,4418.47,1,0
2025-03-30,SHP-108113,Houston,NY,3599.53,6006.63,9,1
2025-03-30,SHP-108114,NY,Miami,2978.9,7191.45,7,0
2025-03-30,SHP-108115,Miami,NY,2855.09,4852.93,12,0
2025-03-30,SHP-108116,Miami,LA,1251.87,726.32,6,0
2025-03-30,SHP-108117,Miami,LA,4291.87,3149.74,9,0
2025-03-30,SHP-108118,Miami,LA,1963.05,4860.38,9,0
2025-03-30,SHP-108119,Houston,LA,3673.7,5167.94,14,0
2025-03-31,SHP-108120,Seattle,Chicago,1601.75,2999.58,13,0
2025-03-31,SHP-108121,Miami,NY,2250.39,3783.34,8,0
2025-03-31,SHP-108122,Miami,Chicago,763.42,1540.55,10,0
2025-03-31,SHP-108123,Seattle,LA,2487.26,1605.99,13,0
2025-03-31,SHP-108124,LA,Seattle,4400.21,10177.45,12,0
2025-03-31,SHP-108125,Chicago,Seattle,1856.64,2189.47,3,0
2025-04-01,SHP-108126,LA,Miami,2442.12,5270.58,10,0
2025-04-01,SHP-108127,LA,Chicago,1053.87,831.42,12,0
2025-04-01,SHP-108128,Miami,LA,4005.39,8625.64,11,0
2025-04-01,SHP-108129,NY,Seattle,895.28,545.25,9,1
2025-04-01,SHP-108130,Houston,Chicago,1288.03,1838.0,1,1
2025-04-01,SHP-108131,Miami,NY,210.65,295.07,13,0
2025-04-01,SHP-108132,Miami,Seattle,2888.88,6515.43,3,0
2025-04-02,SHP-108133,LA,Houston,4127.89,6805.69,1,0
2025-04-02,SHP-108134,NY,Chicago,4494.6,7135.12,7,0
2025-04-02,SHP-108135,Seattle,Houston,1824.34,2631.56,13,0
2025-04-02,SHP-108136,Chicago,NY,1666.49,2506.63,2,0
2025-04-02,SHP-108137,Chicago,Houston,1285.05,2199.09,14,0
2025-04-02,SHP-108138,Miami,NY,4981.18,8070.74,4,0
2025-04-03,SHP-108139,Seattle,Houston,2510.33,4242.53,10,0
2025-04-03,SHP-108140,Houston,NY,31.38,28.11,1,0
2025-04-03,SHP-108141,Miami,Seattle,4846.23,5343.44,3,0
2025-04-03,SHP-108142,NY,LA,2715.17,3200.45,14,0
2025-04-03,SHP-108143,Chicago,LA,4161.35,7819.54,3,0
2025-04-04,SHP-108144,Chicago,LA,2412.68,4818.0,5,1
2025-04-04,SHP-108145,NY,Seattle,1211.47,2546.16,13,0
2025-04-04,SHP-108146,LA,Houston,4341.66,7802.98,3,0
2025-04-04,SHP-108147,LA,Seattle,1509.69,2753.38,2,0
2025-04-04,SHP-108148,Miami,Chicago,1313.5,2255.27,1,0
2025-04-04,SHP-108149,Houston,NY,3924.68,3679.59,12,1
2025-04-04,SHP-108150,Miami,NY,3829.61,8680.76,12,0
2025-04-04,SHP-108151,Chicago,Houston,2322.84,4922.81,5,0
2025-04-05,SHP-108152,NY,LA,669.99,1613.71,4,0
2025-04-05,SHP-108153,Miami,Chicago,4392.67,8875.09,10,0
2025-04-05,SHP-108154,Chicago,Miami,4243.96,7674.42,9,0
2025-04-05,SHP-108155,Houston,Miami,3578.37,6285.14,8,0
2025-04-05,SHP-108156,Seattle,LA,4545.49,7595.92,13,0
2025-04-05,SHP-108157,Seattle,Chicago,3020.81,1786.4,11,0
2025-04-06,SHP-108158,LA,Seattle,4562.81,2831.24,10,0
2025-04-06,SHP-108159,Miami,LA,4205.38,9215.46,6,0
2025-04-06,SHP-108160,NY,Miami,3440.99,5306.88,7,0
2025-04-06,SHP-108161,Seattle,LA,4253.06,7923.0,1,0
2025-04-07,SHP-108162,Houston,Chicago,2665.26,3830.71,7,0
2025-04-07,SHP-108163,Houston,Chicago,4812.26,4004.58,8,0
2025-04-07,SHP-108164,NY,LA,4664.21,8044.34,14,0
2025-04-07,SHP-108165,NY,LA,4655.56,8701.51,1,0
2025-04-07,SHP-108166,Miami,Houston,1249.56,2720.92,12,0
2025-04-08,SHP-108167,LA,Houston,2760.99,6714.26,6,0
2025-04-08,SHP-108168,Miami,Houston,626.7,782.04,7,0
2025-04-08,SHP-108169,NY,Chicago,2833.9,6556.5,13,0
2025-04-08,SHP-108170,LA,Houston,3812.37,8587.26,2,0
2025-04-08,SHP-108171,Miami,Seattle,3233.06,4911.75,8,0
2025-04-08,SHP-108172,Chicago,Miami,2733.91,5693.23,12,0
2025-04-08,SHP-108173,Miami,Houston,4375.19,2950.8,11,0
2025-04-09,SHP-108174,LA,Seattle,4698.34,9384.11,5,0
2025-04-09,SHP-108175,Houston,Miami,4577.53,6198.93,12,0
2025-04-09,SHP-108176,Miami,NY,4602.69,7610.16,5,0
2025-04-09,SHP-108177,LA,Seattle,3181.42,2705.48,10,0
2025-04-09,SHP-108178,LA,NY,3504.69,3331.72,14,0
2025-04-09,SHP-108179,Seattle,NY,2591.98,2770.59,6,0
2025-04-09,SHP-108180,Houston,Seattle,1008.26,2015.47,5,0
2025-04-10,SHP-108181,LA,Houston,100.34,130.4,13,0
2025-04-10,SHP-108182,NY,Miami,140.32,236.46,10,0
2025-04-10,SHP-108183,Miami,Seattle,577.92,911.93,14,1
2025-04-10,SHP-108184,NY,Chicago,152.58,210.77,7,0
2025-04-10,SHP-108185,Houston,NY,2263.9,2512.1,7,0
2025-04-10,SHP-108186,Houston,NY,3874.86,2767.36,13,0
2025-04-10,SHP-108187,LA,NY,4959.26,8123.3,11,0
2025-04-10,SHP-108188,Miami,LA,4509.61,5700.54,9,0
2025-04-11,SHP-108189,Chicago,LA,3402.06,4227.49,7,0
2025-04-11,SHP-108190,Miami,Seattle,4192.95,4080.72,12,0
2025-04-11,SHP-108191,Chicago,Miami,4033.87,5058.34,12,0
2025-04-11,SHP-108192,Miami,Houston,1925.73,3693.66,11,0
2025-04-11,SHP-108193,Miami,NY,1917.7,2907.27,5,0
2025-04-11,SHP-108194,Seattle,Houston,1600.9,3149.19,10,0
2025-04-12,SHP-108195,Seattle,Chicago,3216.32,3430.81,7,0
2025-04-12,SHP-108196,Seattle,NY,1556.31,2204.41,7,0
2025-04-12,SHP-108197,Chicago,NY,1036.07,2174.01,3,0
2025-04-12,SHP-108198,Chicago,Seattle,1359.51,3065.79,1,0
2025-04-12,SHP-108199,LA,NY,4738.03,10268.34,6,0
2025-04-12,SHP-108200,Miami,Houston,879.04,2041.22,11,0
2025-04-12,SHP-108201,Houston,Seattle,2790.15,2397.89,10,0
2025-04-12,SHP-108202,Chicago,Seattle,1422.27,2695.82,2,0
2025-04-12,SHP-108203,Seattle,Miami,1135.05,1484.54,1,0
2025-04-13,SHP-108204,NY,LA,3078.43,2037.86,2,0
2025-04-13,SHP-108205,Miami,Chicago,2673.14,5168.77,8,0
2025-04-13,SHP-108206,Seattle,NY,3966.97,5723.3,8,0
2025-04-13,SHP-108207,Miami,NY,2991.73,7090.74,4,0
2025-04-13,SHP-108208,LA,Houston,4272.48,10353.86,6,0
2025-04-13,SHP-108209,LA,Houston,675.84,834.15,8,0
2025-04-14,SHP-108210,Seattle,LA,4833.66,10772.57,7,0
2025-04-14,SHP-108211,Miami,NY,1587.17,2316.19,3,0
2025-04-14,SHP-108212,Miami,Chicago,4744.76,10334.79,10,0
2025-04-14,SHP-108213,Miami,NY,3800.21,6346.87,9,0
2025-04-14,SHP-108214,Seattle,Chicago,3757.26,2401.57,6,0
2025-04-14,SHP-108215,LA,Seattle,1139.5,1746.92,2,0
2025-04-14,SHP-108216,Seattle,Chicago,674.95,884.65,6,0
2025-04-14,SHP-108217,LA,Seattle,2470.85,4081.76,7,0
2025-04-14,SHP-108218,Seattle,Chicago,943.62,1216.68,1,0
2025-04-15,SHP-108219,NY,Chicago,4151.13,6842.71,13,0
2025-04-15,SHP-108220,NY,Seattle,2779.3,3606.04,11,0
2025-04-15,SHP-108221,NY,Houston,4238.03,7832.24,10,0
2025-04-15,SHP-108222,Chicago,Miami,2789.11,4749.02,11,0
2025-04-15,SHP-108223,Chicago,Miami,2328.31,4374.5,6,0
2025-04-15,SHP-108224,NY,Miami,2528.2,2323.72,11,0
2025-04-16,SHP-108225,NY,Chicago,3648.23,3949.65,1,0
2025-04-16,SHP-108226,NY,Seattle,658.47,933.29,11,0
2025-04-16,SHP-108227,NY,Chicago,2578.28,3452.96,2,0
2025-04-16,SHP-108228,LA,Miami,2757.83,3899.08,12,0
2025-04-16,SHP-108229,Miami,LA,3120.18,5841.01,8,0
2025-04-16,SHP-108230,Miami,NY,1442.87,1303.49,6,0
2025-04-16,SHP-108231,NY,Miami,4169.98,6831.52,10,0
2025-04-16,SHP-108232,Seattle,Chicago,4935.11,9502.09,9,0
2025-04-16,SHP-108233,Miami,Seattle,3859.36,4731.37,2,0
2025-04-17,SHP-108234,Seattle,Miami,1163.27,2446.81,13,0
2025-04-17,SHP-108235,Seattle,NY,2490.25,4804.78,3,0
2025-04-17,SHP-108236,Miami,NY,1748.23,1321.14,11,0
2025-04-17,SHP-108237,Miami,Houston,4273.1,5376.94,13,0
2025-04-17,SHP-108238,Houston,Chicago,2510.82,2538.65,1,0
2025-04-17,SHP-108239,NY,Houston,851.68,1968.15,11,0
2025-04-18,SHP-108240,Miami,NY,1214.94,1021.12,7,0
2025-04-18,SHP-108241,LA,Chicago,1547.06,2831.32,12,0
2025-04-18,SHP-108242,Houston,Seattle,3144.33,4188.0,7,0
2025-04-18,SHP-108243,Seattle,Chicago,415.03,489.49,11,0
2025-04-18,SHP-108244,Houston,LA,4454.37,5267.52,13,0
2025-04-18,SHP-108245,Houston,Chicago,2474.51,3303.75,11,0
2025-04-18,SHP-108246,Miami,Seattle,628.94,940.48,2,0
2025-04-18,SHP-108247,Houston,Miami,4396.45,5669.81,8,0
2025-04-18,SHP-108248,LA,Seattle,3728.78,8196.72,10,0
2025-04-19,SHP-108249,LA,Miami,4129.49,2602.85,11,0
2025-04-19,SHP-108250,Miami,LA,744.29,791.63,9,0
2025-04-19,SHP-108251,LA,NY,3463.91,6378.63,8,0
2025-04-19,SHP-108252,NY,Miami,4692.24,4122.2,7,0
2025-04-19,SHP-108253,Miami,Seattle,1876.84,1362.45,2,0
2025-04-19,SHP-108254,LA,Miami,1917.25,976.59,3,0
2025-04-19,SHP-108255,Chicago,Seattle,3842.94,3074.85,2,0
2025-04-20,SHP-108256,Seattle,Miami,3986.05,5736.91,1,0
2025-04-20,SHP-108257,Chicago,NY,4846.56,11088.36,5,0
2025-04-20,SHP-108258,Seattle,Miami,4488.85,8665.18,3,0
2025-04-20,SHP-108259,Miami,NY,2398.7,3753.19,13,0
2025-04-20,SHP-108260,LA,Chicago,223.25,497.74,7,0
2025-04-20,SHP-108261,Miami,NY,1323.87,2208.38,4,0
2025-04-21,SHP-108262,LA,Houston,1952.71,2572.11,8,0
2025-04-21,SHP-108263,Chicago,Houston,921.6,502.8,12,0
2025-04-21,SHP-108264,Miami,LA,2793.52,5175.62,13,0
2025-04-21,SHP-108265,NY,Chicago,459.41,1041.87,6,0
2025-04-21,SHP-108266,Houston,NY,4321.71,2554.23,9,0
2025-04-21,SHP-108267,Seattle,LA,2933.99,2198.33,14,0
2025-04-21,SHP-108268,Chicago,NY,3493.51,6154.04,13,0
2025-04-21,SHP-108269,Seattle,Houston,2958.46,6447.41,7,0
2025-04-21,SHP-108270,Seattle,Miami,406.74,879.26,1,0
2025-04-22,SHP-108271,Seattle,NY,63.01,105.45,7,0
2025-04-22,SHP-108272,Miami,Houston,4191.08,4769.67,8,0
2025-04-22,SHP-108273,Miami,NY,2272.33,3842.34,9,0
2025-04-22,SHP-108274,Chicago,Houston,1879.22,1145.84,2,0
2025-04-22,SHP-108275,LA,Seattle,2899.98,5570.46,6,0
2025-04-22,SHP-108276,NY,Houston,1894.91,957.8,8,0
2025-04-23,SHP-108277,Chicago,Miami,3853.83,5372.94,7,0
2025-04-23,SHP-108278,Miami,LA,105.82,216.27,1,0
2025-04-23,SHP-108279,Chicago,LA,1155.84,2360.03,14,0
2025-04-23,SHP-108280,LA,Miami,1246.44,3037.11,9,0
2025-04-23,SHP-108281,Houston,Chicago,2480.43,4154.32,2,1
2025-04-23,SHP-108282,LA,Seattle,1412.39,1498.56,10,0
2025-04-23,SHP-108283,Miami,Houston,3071.88,6907.14,12,0
2025-04-24,SHP-108284,Chicago,Miami,2262.23,3268.82,1,0
2025-04-24,SHP-108285,LA,Miami,3514.09,6172.18,4,0
2025-04-24,SHP-108286,NY,Chicago,430.13,585.15,8,0
2025-04-24,SHP-108287,Miami,Houston,405.13,581.49,12,0
2025-04-24,SHP-108288,Chicago,Houston,4851.08,11134.5,14,0
2025-04-25,SHP-108289,Seattle,LA,2588.17,4342.01,11,0
2025-04-25,SHP-108290,Miami,Chicago,968.03,827.43,8,0
2025-04-25,SHP-108291,Seattle,LA,884.11,1824.15,10,0
2025-04-25,SHP-108292,NY,Houston,3564.49,7341.65,10,0
2025-04-25,SHP-108293,Miami,Chicago,1674.55,3447.94,9,0
2025-04-25,SHP-108294,Seattle,NY,3540.91,4249.78,3,0
2025-04-26,SHP-108295,NY,Chicago,3417.11,2750.48,2,0
2025-04-26,SHP-108296,Chicago,Houston,4556.66,8845.53,2,0
2025-04-26,SHP-108297,Miami,Houston,254.13,619.62,2,0
2025-04-26,SHP-108298,LA,Miami,4691.0,3012.19,11,0
2025-04-26,SHP-108299,Houston,LA,3286.23,7336.17,3,0
2025-04-26,SHP-108300,LA,Miami,4407.07,7572.91,5,0
2025-04-26,SHP-108301,NY,Seattle,691.59,1630.76,9,0
2025-04-27,SHP-108302,LA,Seattle,1848.23,4337.87,14,0
2025-04-27,SHP-108303,Chicago,LA,2472.08,6160.7,3,0
2025-04-27,SHP-108304,Miami,Seattle,1716.05,3592.77,7,0
2025-04-27,SHP-108305,NY,LA,1651.61,2668.4,5,0
2025-04-27,SHP-108306,Miami,Seattle,2022.97,2786.99,2,0
2025-04-27,SHP-108307,Chicago,NY,11.37,8.96,1,0
2025-04-27,SHP-108308,Houston,Seattle,1607.7,1039.36,10,1
2025-04-28,SHP-108309,LA,Seattle,4802.46,7210.68,5,0
2025-04-28,SHP-108310,NY,Houston,2156.87,2191.95,1,0
2025-04-28,SHP-108311,LA,Houston,3570.17,7415.02,13,0
2025-04-28,SHP-108312,NY,Chicago,3748.87,4576.37,12,0
2025-04-28,SHP-108313,NY,LA,1388.27,1917.09,11,0
2025-04-28,SHP-108314,LA,Seattle,1883.85,4062.65,4,0
2025-04-29,SHP-108315,Houston,Chicago,2260.48,3699.24,10,0
2025-04-29,SHP-108316,Houston,Seattle,4705.26,9633.58,7,0
2025-04-29,SHP-108317,NY,Chicago,4337.13,8292.82,12,0
2025-04-29,SHP-108318,Seattle,NY,516.05,755.18,8,0
2025-04-29,SHP-108319,Chicago,Miami,1493.04,846.15,9,0
2025-04-29,SHP-108320,Chicago,Houston,2572.45,6165.46,13,0
2025-04-29,SHP-108321,LA,Miami,3758.09,7693.11,4,0
2025-04-29,SHP-108322,Miami,LA,2687.02,3892.99,7,0
2025-04-30,SHP-108323,Seattle,LA,2400.17,1538.74,11,0
2025-04-30,SHP-108324,Seattle,LA,993.93,957.25,14,0
2025-04-30,SHP-108325,Miami,NY,2099.61,4315.73,5,0
2025-04-30,SHP-108326,Chicago,Houston,3338.67,5796.91,4,0
2025-05-01,SHP-108327,Houston,Chicago,2909.4,6341.61,7,0
2025-05-01,SHP-108328,Houston,Chicago,3624.61,4287.37,8,0
2025-05-01,SHP-108329,LA,Houston,4079.57,2503.48,1,0
2025-05-01,SHP-108330,NY,Seattle,3321.27,7987.04,3,0
2025-05-01,SHP-108331,Chicago,Seattle,3697.47,4138.26,9,0
2025-05-01,SHP-108332,Miami,NY,2472.98,4041.85,8,0
2025-05-01,SHP-108333,Miami,Seattle,3671.01,3333.15,4,0
2025-05-02,SHP-108334,Houston,LA,3857.17,6695.15,9,0
2025-05-02,SHP-108335,Seattle,LA,3722.37,4335.09,10,0
2025-05-02,SHP-108336,LA,Miami,1543.83,1211.68,7,0
2025-05-02,SHP-108337,Seattle,Houston,792.95,866.74,13,0
2025-05-02,SHP-108338,Houston,Seattle,2558.33,1810.91,9,0
2025-05-02,SHP-108339,NY,Miami,1440.6,1834.58,5,0
2025-05-02,SHP-108340,Miami,Chicago,2734.78,5752.66,2,0
2025-05-02,SHP-108341,Miami,NY,2795.8,3604.0,14,0
2025-05-02,SHP-108342,NY,Houston,975.47,863.03,11,0
2025-05-03,SHP-108343,Chicago,Houston,4147.72,7423.0,4,0
2025-05-03,SHP-108344,LA,Seattle,4400.79,2714.68,7,0
2025-05-03,SHP-108345,LA,Seattle,3891.59,5030.1,9,0
2025-05-03,SHP-108346,Chicago,Miami,1760.39,963.69,7,0
2025-05-03,SHP-108347,Chicago,Miami,1565.62,3056.2,9,0
2025-05-03,SHP-108348,LA,Miami,808.44,1507.95,13,0
2025-05-03,SHP-108349,Seattle,Houston,3413.37,8461.85,4,1
2025-05-03,SHP-108350,Chicago,Houston,4554.1,4457.48,8,0
2025-05-03,SHP-108351,Miami,LA,775.16,1424.37,2,0
2025-05-03,SHP-108352,LA,Miami,4183.97,4049.45,9,0
2025-05-04,SHP-108353,LA,NY,4995.98,4499.71,10,0
2025-05-04,SHP-108354,Houston,Miami,643.29,687.57,13,0
2025-05-04,SHP-108355,Seattle,Houston,1096.4,1698.01,6,0
2025-05-04,SHP-108356,Seattle,LA,4095.28,2562.88,14,0
2025-05-04,SHP-108357,Chicago,Seattle,2303.23,2184.44,1,0
2025-05-04,SHP-108358,Chicago,Miami,2375.27,2417.88,13,0
2025-05-04,SHP-108359,NY,Miami,4425.24,4197.12,6,0
2025-05-05,SHP-108360,LA,Miami,4577.95,5147.71,5,0
2025-05-05,SHP-108361,Seattle,NY,1363.89,2420.64,9,0
2025-05-05,SHP-108362,Seattle,Miami,113.2,203.85,2,0
2025-05-05,SHP-108363,NY,Seattle,1617.24,3757.31,8,0
2025-05-05,SHP-108364,LA,Houston,915.56,626.72,3,0
2025-05-05,SHP-108365,Seattle,LA,643.43,634.9,13,0
2025-05-05,SHP-108366,Miami,Seattle,4263.55,3442.18,9,0
2025-05-05,SHP-108367,LA,Chicago,1011.95,1303.15,12,0
2025-05-06,SHP-108368,Seattle,Chicago,1422.76,1996.02,14,0
2025-05-06,SHP-108369,Miami,NY,342.28,818.18,12,0
2025-05-06,SHP-108370,Chicago,LA,2361.77,1434.11,1,1
2025-05-06,SHP-108371,LA,Chicago,4080.11,4490.71,3,0
2025-05-06,SHP-108372,Chicago,Miami,2644.89,3009.73,1,0
2025-05-06,SHP-108373,Seattle,NY,4559.28,5607.14,5,0
2025-05-06,SHP-108374,Seattle,NY,3612.21,3680.36,1,0
2025-05-06,SHP-108375,Houston,NY,1302.8,2887.76,7,0
2025-05-06,SHP-108376,LA,NY,2103.63,1691.69,14,0
2025-05-07,SHP-108377,NY,Houston,4072.64,7082.62,12,0
2025-05-07,SHP-108378,Seattle,LA,1783.29,2165.61,14,0
2025-05-07,SHP-108379,NY,Houston,1647.39,3389.66,14,0
2025-05-07,SHP-108380,Miami,Seattle,2184.4,2615.1,9,0
2025-05-07,SHP-108381,NY,Houston,2409.87,4965.71,9,0
2025-05-07,SHP-108382,NY,Miami,1291.79,2993.58,5,0
2025-05-07,SHP-108383,Miami,Houston,3903.74,5288.69,10,0
2025-05-07,SHP-108384,LA,Chicago,2004.56,1731.5,8,0
2025-05-07,SHP-108385,Seattle,LA,3592.81,2509.84,9,1
2025-05-07,SHP-108386,Houston,Seattle,3669.82,1898.93,5,0
2025-05-08,SHP-108387,LA,Chicago,1762.84,3009.69,12,0
2025-05-08,SHP-108388,Houston,Miami,4286.71,5688.15,6,0
2025-05-08,SHP-108389,Miami,LA,3155.16,6076.2,1,0
2025-05-08,SHP-108390,Seattle,Houston,95.87,224.42,7,0
2025-05-08,SHP-108391,Miami,NY,1000.55,2445.15,3,0
2025-05-08,SHP-108392,Houston,NY,513.44,490.2,3,0
2025-05-08,SHP-108393,Miami,Chicago,4179.74,3721.89,2,0
2025-05-09,SHP-108394,Seattle,Miami,4627.88,6972.02,13,0
2025-05-09,SHP-108395,Houston,Seattle,2949.59,5381.29,6,0
2025-05-09,SHP-108396,NY,LA,4659.77,8157.05,3,0
2025-05-09,SHP-108397,Seattle,Miami,1056.68,939.89,9,0
2025-05-09,SHP-108398,Seattle,Chicago,2824.28,5295.14,6,0
2025-05-09,SHP-108399,Houston,Seattle,3189.05,7939.35,5,0
2025-05-10,SHP-108400,Houston,Chicago,4987.32,7687.74,6,0
2025-05-10,SHP-108401,Houston,Miami,737.73,446.72,12,0
2025-05-10,SHP-108402,Houston,LA,2247.82,5582.04,12,0
2025-05-10,SHP-108403,LA,Chicago,113.98,210.03,7,0
2025-05-10,SHP-108404,Chicago,NY,2672.27,5313.79,6,0
2025-05-11,SHP-108405,Miami,Seattle,3034.91,1822.12,1,0
2025-05-11,SHP-108406,Chicago,Seattle,2092.25,2798.03,11,0
2025-05-11,SHP-108407,LA,Chicago,96.46,52.39,1,0
2025-05-11,SHP-108408,NY,Chicago,3021.74,6448.26,5,0
2025-05-11,SHP-108409,Seattle,LA,196.66,218.73,4,0
2025-05-11,SHP-108410,Miami,Chicago,1704.57,3947.44,13,0
2025-05-12,SHP-108411,Chicago,Houston,4952.46,9671.27,8,0
2025-05-12,SHP-108412,Miami,LA,3574.52,5034.35,14,0
2025-05-12,SHP-108413,LA,Miami,982.05,746.1,1,0
2025-05-12,SHP-108414,LA,Houston,3851.9,3175.75,9,0
2025-05-12,SHP-108415,Chicago,Seattle,4418.99,2484.78,9,0
2025-05-12,SHP-108416,Seattle,Miami,762.91,538.1,14,0
2025-05-13,SHP-108417,Chicago,Miami,911.39,1969.18,4,0
2025-05-13,SHP-108418,Miami,LA,2827.44,3272.07,8,0
2025-05-13,SHP-108419,Houston,Miami,221.12,525.2,10,0
2025-05-13,SHP-108420,Seattle,Houston,2124.78,4786.56,12,1
2025-05-13,SHP-108421,Houston,LA,1135.72,2161.88,9,0
2025-05-13,SHP-108422,NY,LA,3589.14,8760.42,1,0
2025-05-14,SHP-108423,Chicago,Seattle,2097.08,2553.73,3,0
2025-05-14,SHP-108424,NY,Houston,636.59,1436.49,13,0
2025-05-14,SHP-108425,Chicago,LA,2847.21,3028.98,10,0
2025-05-14,SHP-108426,NY,Seattle,2708.52,5866.7,11,0
2025-05-14,SHP-108427,Houston,Miami,4777.42,5189.03,3,0
2025-05-14,SHP-108428,Miami,LA,3513.68,6995.87,12,0
2025-05-15,SHP-108429,Seattle,Miami,4213.62,6705.14,14,0
2025-05-15,SHP-108430,Seattle,Miami,2115.71,4998.04,10,0
2025-05-15,SHP-108431,LA,NY,4180.85,2781.52,7,0
2025-05-15,SHP-108432,LA,Seattle,675.81,1366.55,13,0
2025-05-15,SHP-108433,LA,Houston,1376.96,1688.7,8,0
2025-05-15,SHP-108434,NY,LA,756.4,1768.91,8,0
2025-05-16,SHP-108435,Miami,Seattle,4617.04,7252.91,12,0
2025-05-16,SHP-108436,LA,Seattle,3039.41,5547.24,4,0
2025-05-16,SHP-108437,Chicago,Seattle,2202.79,1879.34,3,0
2025-05-16,SHP-108438,Chicago,LA,471.82,930.11,13,0
2025-05-16,SHP-108439,Miami,Houston,2721.23,3457.71,11,0
2025-05-17,SHP-108440,Miami,Chicago,4634.07,6807.25,4,0
2025-05-17,SHP-108441,Miami,Chicago,765.52,1094.23,7,0
2025-05-17,SHP-108442,Houston,NY,1760.58,2706.59,1,0
2025-05-17,SHP-108443,Chicago,NY,1671.41,3558.21,13,0
2025-05-17,SHP-108444,NY,Miami,1171.71,1772.53,2,0
2025-05-17,SHP-108445,LA,Chicago,4343.04,7465.41,6,0
2025-05-17,SHP-108446,NY,Seattle,1070.35,1228.1,6,0
2025-05-18,SHP-108447,Houston,LA,3421.28,8321.25,13,0
2025-05-18,SHP-108448,Seattle,Miami,1678.47,2941.52,6,0
2025-05-18,SHP-108449,LA,Chicago,1068.84,866.1,1,0
2025-05-18,SHP-108450,Miami,LA,3687.35,6022.07,9,0
2025-05-18,SHP-108451,Houston,Chicago,1143.14,1427.84,4,0
2025-05-18,SHP-108452,Houston,Seattle,492.81,550.84,8,1
2025-05-19,SHP-108453,Seattle,LA,1682.43,3341.62,5,0
2025-05-19,SHP-108454,NY,Chicago,2014.76,1965.12,13,0
2025-05-19,SHP-108455,NY,LA,2287.46,4300.13,8,0
2025-05-19,SHP-108456,Miami,Houston,2051.92,1511.74,3,0
