date,campaign_id,platform,ad_spend,impressions,clicks,conversions,cost_per_acquisition
2023-08-28,CAMP-5375,Facebook,225.04,13049,575,53,4.25
2023-08-28,CAMP-5376,TikTok,2806.58,69316,2400,80,35.08
2023-08-28,CAMP-5377,TikTok,312.18,13768,279,14,22.3
2023-08-28,CAMP-5378,Google Ads,4472.26,139168,2185,157,28.49
2023-08-28,CAMP-5379,LinkedIn,1714.74,79191,1020,44,38.97
2023-08-29,CAMP-5380,LinkedIn,3068.2,232746,3384,107,28.67
2023-08-29,CAMP-5381,LinkedIn,3785.48,108308,3778,181,20.91
2023-08-29,CAMP-5382,TikTok,4269.59,123212,3416,111,38.46
2023-08-29,CAMP-5383,Google Ads,1759.6,110366,4673,397,4.43
2023-08-29,CAMP-5384,Facebook,1694.77,99891,4356,276,6.14
2023-08-29,CAMP-5385,LinkedIn,357.12,13928,192,16,22.32
2023-08-29,CAMP-5386,TikTok,1838.51,121756,1423,112,16.42
2023-08-29,CAMP-5387,Facebook,4482.95,270690,11239,444,10.1
2023-08-29,CAMP-5388,LinkedIn,2194.45,155134,4316,105,20.9
2023-08-29,CAMP-5389,Google Ads,3861.68,104966,3696,234,16.5
2023-08-30,CAMP-5390,LinkedIn,1863.0,68547,3033,170,10.96
2023-08-30,CAMP-5391,LinkedIn,4225.45,196337,6223,576,7.34
2023-08-30,CAMP-5392,LinkedIn,4652.09,97665,4662,195,23.86
2023-08-30,CAMP-5393,TikTok,1925.11,79495,860,83,23.19
2023-08-30,CAMP-5394,Facebook,3551.17,102295,2735,81,43.84
2023-08-30,CAMP-5395,Google Ads,243.38,18870,871,62,3.93
2023-08-30,CAMP-5396,Google Ads,1419.59,27474,653,13,109.2
2023-08-30,CAMP-5397,TikTok,2400.87,224893,2303,126,19.05
2023-08-30,CAMP-5398,LinkedIn,4273.15,351292,12532,526,8.12
2023-08-30,CAMP-5399,Google Ads,1601.26,79196,1001,47,34.07
2023-08-30,CAMP-5400,Facebook,1451.61,70494,995,74,19.62
2023-08-31,CAMP-5401,Google Ads,2931.29,70323,3335,305,9.61
2023-08-31,CAMP-5402,TikTok,2148.17,212179,5841,526,4.08
2023-08-31,CAMP-5403,TikTok,4971.36,192096,2506,112,44.39
2023-08-31,CAMP-5404,LinkedIn,1277.71,90908,3727,337,3.79
2023-08-31,CAMP-5405,LinkedIn,823.6,52908,1473,101,8.15
2023-08-31,CAMP-5406,Google Ads,2926.93,90490,2196,104,28.14
2023-08-31,CAMP-5407,Facebook,3475.5,236270,4811,305,11.4
2023-08-31,CAMP-5408,LinkedIn,3528.34,231435,3302,195,18.09
2023-08-31,CAMP-5409,Facebook,4046.28,335004,14924,345,11.73
2023-09-01,CAMP-5410,TikTok,651.49,20088,959,75,8.69
2023-09-01,CAMP-5411,TikTok,1651.61,56008,1956,178,9.28
2023-09-01,CAMP-5412,Google Ads,899.29,74054,1609,79,11.38
2023-09-01,CAMP-5413,TikTok,1001.8,87250,4147,143,7.01
2023-09-01,CAMP-5414,LinkedIn,1590.78,107153,1936,182,8.74
2023-09-01,CAMP-5415,TikTok,71.58,6739,88,2,35.79
2023-09-01,CAMP-5416,Google Ads,4794.78,314159,15085,1141,4.2
2023-09-01,CAMP-5417,Facebook,1644.98,152425,6338,398,4.13
2023-09-02,CAMP-5418,Google Ads,937.52,37563,401,18,52.08
2023-09-02,CAMP-5419,LinkedIn,3508.49,38411,425,22,159.48
2023-09-02,CAMP-5420,TikTok,282.14,7624,116,7,40.31
2023-09-02,CAMP-5421,Facebook,3065.59,60207,1186,113,27.13
2023-09-02,CAMP-5422,Facebook,2960.19,268312,13135,632,4.68
2023-09-02,CAMP-5423,TikTok,2348.84,129268,3167,196,11.98
2023-09-02,CAMP-5424,LinkedIn,4849.95,136426,6678,505,9.6
2023-09-02,CAMP-5425,Facebook,854.64,62280,2895,177,4.83
2023-09-02,CAMP-5426,LinkedIn,1814.8,128438,2510,188,9.65
2023-09-02,CAMP-5427,TikTok,4959.27,232217,4834,300,16.53
2023-09-02,CAMP-5428,Google Ads,2901.98,62034,1881,45,64.49
2023-09-03,CAMP-5429,Google Ads,274.52,13884,563,44,6.24
2023-09-03,CAMP-5430,LinkedIn,507.28,42227,1800,101,5.02
2023-09-03,CAMP-5431,Google Ads,3412.82,328209,4484,248,13.76
2023-09-03,CAMP-5432,Google Ads,1157.14,96258,3428,305,3.79
2023-09-03,CAMP-5433,TikTok,1687.28,89243,1023,53,31.84
2023-09-03,CAMP-5434,TikTok,668.3,19056,648,32,20.88
2023-09-03,CAMP-5435,TikTok,4868.43,49941,1753,60,81.14
2023-09-03,CAMP-5436,LinkedIn,4294.09,321183,12474,906,4.74
2023-09-03,CAMP-5437,TikTok,3009.93,156003,7140,211,14.27
2023-09-03,CAMP-5438,LinkedIn,2247.73,217428,4518,143,15.72
2023-09-04,CAMP-5439,TikTok,2159.92,167000,6461,159,13.58
2023-09-04,CAMP-5440,Facebook,3424.9,109799,3143,256,13.38
2023-09-04,CAMP-5441,Google Ads,3450.41,303683,12159,645,5.35
2023-09-04,CAMP-5442,Facebook,3398.07,103484,1793,177,19.2
2023-09-04,CAMP-5443,LinkedIn,1740.47,90195,1820,130,13.39
2023-09-04,CAMP-5444,Facebook,626.39,29440,957,83,7.55
2023-09-04,CAMP-5445,Google Ads,872.7,59076,738,70,12.47
2023-09-05,CAMP-5446,LinkedIn,1201.93,64411,717,57,21.09
2023-09-05,CAMP-5447,TikTok,4876.09,407024,7152,173,28.19
2023-09-05,CAMP-5448,TikTok,1000.26,94723,2120,47,21.28
2023-09-05,CAMP-5449,Facebook,4236.91,125451,3985,187,22.66
2023-09-05,CAMP-5450,Google Ads,3386.15,201021,3599,138,24.54
2023-09-05,CAMP-5451,Facebook,2310.62,212113,7408,698,3.31
2023-09-05,CAMP-5452,LinkedIn,261.93,16506,668,52,5.04
2023-09-05,CAMP-5453,Facebook,1015.45,38933,716,46,22.07
2023-09-05,CAMP-5454,Google Ads,4462.45,331089,12814,769,5.8
2023-09-06,CAMP-5455,LinkedIn,931.92,56657,694,24,38.83
2023-09-06,CAMP-5456,Google Ads,2880.91,272382,10917,777,3.71
2023-09-06,CAMP-5457,LinkedIn,133.49,1809,50,3,44.5
2023-09-06,CAMP-5458,Google Ads,2424.54,107543,2724,223,10.87
2023-09-06,CAMP-5459,Google Ads,2475.11,41607,1749,75,33.0
2023-09-06,CAMP-5460,LinkedIn,3457.1,325151,5154,478,7.23
2023-09-06,CAMP-5461,LinkedIn,2899.1,242928,4453,253,11.46
2023-09-06,CAMP-5462,LinkedIn,3794.55,136716,5482,402,9.44
2023-09-07,CAMP-5463,Facebook,3294.44,42798,1265,59,55.84
2023-09-07,CAMP-5464,Google Ads,4389.92,94554,3219,78,56.28
2023-09-07,CAMP-5465,Facebook,3265.22,151080,4271,142,22.99
2023-09-07,CAMP-5466,TikTok,536.84,25461,474,17,31.58
2023-09-07,CAMP-5467,LinkedIn,3350.29,182925,5701,425,7.88
2023-09-07,CAMP-5468,TikTok,4980.1,247388,4055,104,47.89
2023-09-07,CAMP-5469,Google Ads,2068.41,63791,2463,94,22.0
2023-09-07,CAMP-5470,Google Ads,175.58,3748,176,10,17.56
2023-09-08,CAMP-5471,Google Ads,3608.44,280930,3660,190,18.99
2023-09-08,CAMP-5472,Facebook,4874.95,140074,3564,173,28.18
2023-09-08,CAMP-5473,Google Ads,1299.75,57221,2000,176,7.38
2023-09-08,CAMP-5474,Google Ads,3409.04,338356,9587,368,9.26
2023-09-08,CAMP-5475,Google Ads,2798.91,210946,4567,317,8.83
2023-09-08,CAMP-5476,Google Ads,1929.91,110107,3915,218,8.85
2023-09-08,CAMP-5477,LinkedIn,1719.32,63829,1698,118,14.57
2023-09-08,CAMP-5478,Facebook,588.71,46783,1921,148,3.98
2023-09-08,CAMP-5479,LinkedIn,2005.72,140451,4686,366,5.48
2023-09-09,CAMP-5480,LinkedIn,2474.2,199802,8496,350,7.07
2023-09-09,CAMP-5481,LinkedIn,2444.95,137152,2385,151,16.19
2023-09-09,CAMP-5482,Facebook,3427.64,302055,12903,939,3.65
2023-09-09,CAMP-5483,Facebook,4378.09,318637,12033,833,5.26
2023-09-09,CAMP-5484,TikTok,4598.12,122393,4413,416,11.05
2023-09-09,CAMP-5485,LinkedIn,968.11,57597,2019,168,5.76
2023-09-09,CAMP-5486,TikTok,1406.55,130776,4520,288,4.88
2023-09-09,CAMP-5487,LinkedIn,899.34,59156,1834,96,9.37
2023-09-09,CAMP-5488,LinkedIn,2317.11,202225,4570,163,14.22
2023-09-09,CAMP-5489,TikTok,2558.71,159656,3331,161,15.89
2023-09-10,CAMP-5490,Facebook,2340.3,147862,3896,318,7.36
2023-09-10,CAMP-5491,LinkedIn,1586.04,113647,4169,237,6.69
2023-09-10,CAMP-5492,Google Ads,2715.94,206319,2970,95,28.59
2023-09-10,CAMP-5493,Google Ads,2604.22,236779,7011,432,6.03
2023-09-10,CAMP-5494,LinkedIn,3187.32,249581,7558,702,4.54
2023-09-10,CAMP-5495,Google Ads,273.69,25568,342,17,16.1
2023-09-10,CAMP-5496,TikTok,4645.37,352956,3854,285,16.3
2023-09-10,CAMP-5497,Facebook,317.89,16756,594,28,11.35
2023-09-10,CAMP-5498,TikTok,2060.12,193733,8029,458,4.5
2023-09-10,CAMP-5499,LinkedIn,763.0,73663,2832,180,4.24
2023-09-11,CAMP-5500,LinkedIn,4847.97,361280,12646,755,6.42
2023-09-11,CAMP-5501,TikTok,2026.69,185975,5513,515,3.94
2023-09-11,CAMP-5502,LinkedIn,2460.22,226791,7009,267,9.21
2023-09-11,CAMP-5503,Facebook,474.03,5443,70,5,94.81
2023-09-11,CAMP-5504,Google Ads,4556.45,433557,7157,703,6.48
2023-09-11,CAMP-5505,Facebook,3725.58,314280,13674,654,5.7
2023-09-11,CAMP-5506,LinkedIn,4619.25,138664,5214,459,10.06
2023-09-11,CAMP-5507,LinkedIn,2648.44,57098,2095,66,40.13
2023-09-11,CAMP-5508,TikTok,4047.7,161849,3700,130,31.14
2023-09-12,CAMP-5509,LinkedIn,3702.27,149912,2872,69,53.66
2023-09-12,CAMP-5510,Facebook,4022.12,199570,9634,610,6.59
2023-09-12,CAMP-5511,Google Ads,1859.16,67013,2049,186,10.0
2023-09-12,CAMP-5512,Google Ads,2266.28,133285,3733,105,21.58
2023-09-12,CAMP-5513,Google Ads,3315.33,276215,7195,642,5.16
2023-09-12,CAMP-5514,TikTok,4914.4,424083,13852,1306,3.76
2023-09-12,CAMP-5515,Facebook,2980.69,233982,4786,434,6.87
2023-09-12,CAMP-5516,LinkedIn,608.25,15753,423,22,27.65
2023-09-13,CAMP-5517,LinkedIn,2769.9,137122,6827,654,4.24
2023-09-13,CAMP-5518,LinkedIn,678.04,9582,314,20,33.9
2023-09-13,CAMP-5519,LinkedIn,634.56,56324,1899,89,7.13
2023-09-13,CAMP-5520,LinkedIn,3279.3,160737,1799,143,22.93
2023-09-13,CAMP-5521,Facebook,2791.84,42240,721,21,132.94
2023-09-13,CAMP-5522,TikTok,3572.18,245695,9316,727,4.91
2023-09-13,CAMP-5523,Google Ads,4113.28,302603,5844,467,8.81
2023-09-13,CAMP-5524,LinkedIn,2793.96,106152,3729,239,11.69
2023-09-13,CAMP-5525,LinkedIn,553.39,21153,1046,76,7.28
2023-09-13,CAMP-5526,Google Ads,684.28,9102,292,23,29.75
2023-09-13,CAMP-5527,TikTok,2777.81,143954,2833,160,17.36
2023-09-13,CAMP-5528,Google Ads,240.8,11411,115,10,24.08
2023-09-14,CAMP-5529,Facebook,4275.62,105205,2840,166,25.76
2023-09-14,CAMP-5530,TikTok,3014.42,43809,1788,61,49.42
2023-09-14,CAMP-5531,TikTok,4386.39,134404,2716,80,54.83
2023-09-14,CAMP-5532,TikTok,3818.57,338145,11329,241,15.84
2023-09-14,CAMP-5533,Facebook,1451.42,95144,1499,85,17.08
2023-09-14,CAMP-5534,TikTok,2762.99,139838,6267,256,10.79
2023-09-14,CAMP-5535,Google Ads,3180.67,189010,8772,846,3.76
2023-09-14,CAMP-5536,LinkedIn,948.81,83049,3273,266,3.57
2023-09-14,CAMP-5537,TikTok,987.62,83428,3634,148,6.67
2023-09-14,CAMP-5538,Facebook,2950.63,113913,4354,376,7.85
2023-09-15,CAMP-5539,Facebook,1735.05,85012,1310,87,19.94
2023-09-15,CAMP-5540,LinkedIn,1078.42,60872,2218,207,5.21
2023-09-15,CAMP-5541,LinkedIn,3226.05,58963,666,43,75.02
2023-09-15,CAMP-5542,TikTok,3853.43,239377,2413,220,17.52
2023-09-15,CAMP-5543,Google Ads,4301.95,65166,2900,226,19.04
2023-09-15,CAMP-5544,LinkedIn,4755.11,60233,1142,37,128.52
2023-09-15,CAMP-5545,TikTok,1244.68,73290,2379,98,12.7
2023-09-15,CAMP-5546,TikTok,514.76,19525,205,9,57.2
2023-09-16,CAMP-5547,LinkedIn,1765.35,121864,2774,59,29.92
2023-09-16,CAMP-5548,Google Ads,2667.27,240361,2702,64,41.68
2023-09-16,CAMP-5549,LinkedIn,3996.96,106951,2806,93,42.98
2023-09-16,CAMP-5550,Google Ads,3986.27,109752,2297,123,32.41
2023-09-16,CAMP-5551,TikTok,4025.76,143166,2922,188,21.41
2023-09-16,CAMP-5552,TikTok,1293.1,24216,349,11,117.55
2023-09-16,CAMP-5553,Google Ads,1932.09,177315,3416,308,6.27
2023-09-16,CAMP-5554,LinkedIn,1356.07,53769,1413,116,11.69
2023-09-16,CAMP-5555,Facebook,2721.96,148669,7168,353,7.71
2023-09-17,CAMP-5556,Facebook,2467.04,143540,4937,285,8.66
2023-09-17,CAMP-5557,LinkedIn,1183.55,85804,1815,96,12.33
2023-09-17,CAMP-5558,TikTok,4117.82,188058,8938,504,8.17
2023-09-17,CAMP-5559,TikTok,1934.72,193293,5458,150,12.9
2023-09-17,CAMP-5560,LinkedIn,295.12,22817,723,46,6.42
2023-09-17,CAMP-5561,Google Ads,3177.93,80831,3558,322,9.87
2023-09-17,CAMP-5562,LinkedIn,4683.24,372250,17591,602,7.78
2023-09-17,CAMP-5563,LinkedIn,1998.17,88223,976,88,22.71
2023-09-17,CAMP-5564,LinkedIn,913.04,74643,2200,212,4.31
2023-09-18,CAMP-5565,Facebook,4035.49,184932,2767,70,57.65
2023-09-18,CAMP-5566,Google Ads,3990.28,110103,4160,160,24.94
2023-09-18,CAMP-5567,LinkedIn,4709.45,163855,7728,159,29.62
2023-09-18,CAMP-5568,Facebook,1761.83,38511,553,49,35.96
2023-09-18,CAMP-5569,Facebook,2320.04,216772,2396,192,12.08
2023-09-18,CAMP-5570,TikTok,4936.42,222192,8683,196,25.19
2023-09-18,CAMP-5571,Google Ads,278.46,16915,287,24,11.6
2023-09-18,CAMP-5572,LinkedIn,827.32,11831,574,53,15.61
2023-09-18,CAMP-5573,TikTok,4389.46,73343,963,36,121.93
2023-09-19,CAMP-5574,Facebook,4444.54,130881,1411,123,36.13
2023-09-19,CAMP-5575,TikTok,464.15,21771,305,19,24.43
2023-09-19,CAMP-5576,Facebook,3817.95,161136,1882,155,24.63
2023-09-19,CAMP-5577,TikTok,1067.31,51282,1510,76,14.04
2023-09-19,CAMP-5578,Facebook,3801.92,182887,3239,292,13.02
2023-09-19,CAMP-5579,Facebook,2948.76,48646,1528,88,33.51
2023-09-19,CAMP-5580,TikTok,266.29,9595,150,9,29.59
2023-09-19,CAMP-5581,LinkedIn,1330.28,22405,1026,76,17.5
2023-09-20,CAMP-5582,LinkedIn,1185.05,39878,544,51,23.24
2023-09-20,CAMP-5583,Facebook,4762.05,142195,2054,131,36.35
2023-09-20,CAMP-5584,LinkedIn,3600.72,295973,14114,1206,2.99
2023-09-20,CAMP-5585,Facebook,4792.03,75091,3613,148,32.38
2023-09-20,CAMP-5586,Facebook,956.4,26252,547,14,68.31
2023-09-20,CAMP-5587,Facebook,3930.95,333729,12605,1052,3.74
2023-09-20,CAMP-5588,Google Ads,4499.91,348065,14245,327,13.76
2023-09-20,CAMP-5589,Facebook,4545.84,348238,10940,590,7.7
2023-09-20,CAMP-5590,TikTok,1312.15,129874,4519,324,4.05
2023-09-20,CAMP-5591,Facebook,3549.99,149318,7232,145,24.48
2023-09-20,CAMP-5592,Google Ads,2932.81,75299,1081,41,71.53
2023-09-20,CAMP-5593,TikTok,853.92,56166,1525,58,14.72
2023-09-21,CAMP-5594,TikTok,2536.97,54293,1536,142,17.87
2023-09-21,CAMP-5595,TikTok,2198.26,154295,2056,110,19.98
2023-09-21,CAMP-5596,TikTok,2810.9,64422,1284,99,28.39
2023-09-21,CAMP-5597,Google Ads,3480.11,279429,6029,548,6.35
2023-09-21,CAMP-5598,LinkedIn,4392.96,292652,3275,200,21.96
2023-09-21,CAMP-5599,Facebook,4544.76,86531,1224,114,39.87
2023-09-21,CAMP-5600,Google Ads,3952.05,85911,4246,110,35.93
2023-09-21,CAMP-5601,Facebook,3988.1,178343,3701,111,35.93
2023-09-21,CAMP-5602,TikTok,1324.76,21810,848,73,18.15
2023-09-21,CAMP-5603,TikTok,669.63,11953,305,20,33.48
2023-09-22,CAMP-5604,TikTok,1143.99,51530,1334,36,31.78
2023-09-22,CAMP-5605,Facebook,3750.79,288804,8150,283,13.25
2023-09-22,CAMP-5606,Google Ads,1668.92,123473,3519,326,5.12
2023-09-22,CAMP-5607,Google Ads,4212.7,308724,4651,149,28.27
2023-09-22,CAMP-5608,Facebook,2481.95,161623,7750,671,3.7
2023-09-22,CAMP-5609,Google Ads,4293.11,244470,3914,79,54.34
2023-09-22,CAMP-5610,Google Ads,1620.05,81134,1614,154,10.52
2023-09-22,CAMP-5611,Facebook,818.41,16563,761,21,38.97
2023-09-22,CAMP-5612,Google Ads,3880.91,123170,3769,265,14.64
2023-09-22,CAMP-5613,Google Ads,935.26,28715,348,13,71.94
2023-09-23,CAMP-5614,TikTok,280.56,19516,257,22,12.75
2023-09-23,CAMP-5615,Google Ads,3309.23,49960,1034,81,40.85
2023-09-23,CAMP-5616,Facebook,456.57,32801,1053,47,9.71
2023-09-23,CAMP-5617,LinkedIn,3731.99,287851,5277,233,16.02
2023-09-23,CAMP-5618,Facebook,592.89,14452,336,11,53.9
2023-09-23,CAMP-5619,Facebook,2168.46,116939,1417,106,20.46
2023-09-23,CAMP-5620,TikTok,1402.57,121528,2561,152,9.23
2023-09-23,CAMP-5621,TikTok,4088.77,85819,3332,253,16.16
2023-09-23,CAMP-5622,Facebook,862.62,19237,228,5,172.52
2023-09-24,CAMP-5623,TikTok,572.34,27042,707,62,9.23
2023-09-24,CAMP-5624,TikTok,3797.35,93999,2819,85,44.67
2023-09-24,CAMP-5625,TikTok,4026.91,209630,8259,798,5.05
2023-09-24,CAMP-5626,TikTok,4591.2,354752,4653,142,32.33
2023-09-24,CAMP-5627,TikTok,4676.84,131511,2210,94,49.75
2023-09-24,CAMP-5628,Google Ads,2190.42,77770,2470,138,15.87
2023-09-24,CAMP-5629,Facebook,1222.98,53272,727,23,53.17
2023-09-24,CAMP-5630,Google Ads,2017.5,133082,5941,416,4.85
2023-09-24,CAMP-5631,Facebook,2771.14,201698,3780,154,17.99
2023-09-24,CAMP-5632,TikTok,425.72,34505,588,23,18.51
2023-09-24,CAMP-5633,TikTok,1879.46,79187,2070,101,18.61
2023-09-25,CAMP-5634,TikTok,3853.39,314350,9715,881,4.37
2023-09-25,CAMP-5635,TikTok,4102.49,346898,14919,1396,2.94
2023-09-25,CAMP-5636,Facebook,4254.99,157643,4271,200,21.27
2023-09-25,CAMP-5637,Google Ads,4689.03,464140,17208,1719,2.73
2023-09-25,CAMP-5638,Facebook,4262.14,259206,6952,373,11.43
2023-09-25,CAMP-5639,LinkedIn,2010.63,36719,1271,121,16.62
2023-09-25,CAMP-5640,Google Ads,1244.0,70867,1218,85,14.64
2023-09-25,CAMP-5641,TikTok,2020.84,132315,2296,100,20.21
2023-09-25,CAMP-5642,Facebook,218.99,8256,116,6,36.5
2023-09-26,CAMP-5643,Facebook,82.51,5018,142,5,16.5
2023-09-26,CAMP-5644,TikTok,3981.38,364183,9199,829,4.8
2023-09-26,CAMP-5645,TikTok,2693.09,203649,8649,376,7.16
2023-09-26,CAMP-5646,TikTok,4445.38,94440,3538,123,36.14
2023-09-26,CAMP-5647,Facebook,4210.7,195054,6760,343,12.28
2023-09-26,CAMP-5648,Google Ads,4718.81,124852,2776,260,18.15
2023-09-26,CAMP-5649,LinkedIn,4043.65,214256,5405,150,26.96
2023-09-26,CAMP-5650,LinkedIn,3484.01,61842,1506,49,71.1
2023-09-27,CAMP-5651,Facebook,2752.04,143596,4416,310,8.88
2023-09-27,CAMP-5652,Facebook,4948.4,82278,1457,74,66.87
2023-09-27,CAMP-5653,Facebook,1516.48,27544,1063,38,39.91
2023-09-27,CAMP-5654,LinkedIn,1427.2,35679,756,24,59.47
2023-09-27,CAMP-5655,Google Ads,4575.61,261788,3998,83,55.13
2023-09-27,CAMP-5656,Google Ads,1633.99,53635,1349,59,27.69
2023-09-27,CAMP-5657,TikTok,3928.25,194400,7603,253,15.53
2023-09-27,CAMP-5658,TikTok,653.87,17604,598,20,32.69
2023-09-28,CAMP-5659,LinkedIn,1386.6,36672,1826,52,26.67
2023-09-28,CAMP-5660,LinkedIn,297.85,25764,479,12,24.82
2023-09-28,CAMP-5661,TikTok,192.17,5506,121,6,32.03
2023-09-28,CAMP-5662,Facebook,3995.03,330608,11899,1111,3.6
2023-09-28,CAMP-5663,Facebook,424.31,21072,581,28,15.15
2023-09-28,CAMP-5664,Facebook,1742.34,105782,1612,57,30.57
2023-09-28,CAMP-5665,Google Ads,1548.57,137384,3855,183,8.46
2023-09-28,CAMP-5666,Google Ads,1026.09,45846,1017,60,17.1
2023-09-28,CAMP-5667,Facebook,523.58,15459,282,15,34.91
2023-09-29,CAMP-5668,Google Ads,4524.19,345186,5849,256,17.67
2023-09-29,CAMP-5669,TikTok,4361.32,90870,3865,90,48.46
2023-09-29,CAMP-5670,Facebook,1801.3,172675,8001,513,3.51
2023-09-29,CAMP-5671,Google Ads,1802.73,97359,4727,437,4.13
2023-09-29,CAMP-5672,LinkedIn,4543.93,265990,11093,423,10.74
2023-09-29,CAMP-5673,Facebook,831.72,11214,215,12,69.31
2023-09-29,CAMP-5674,TikTok,1690.89,160279,4276,327,5.17
2023-09-29,CAMP-5675,Google Ads,1090.68,80913,1420,110,9.92
2023-09-29,CAMP-5676,LinkedIn,3464.39,214921,10348,813,4.26
2023-09-29,CAMP-5677,Facebook,4810.27,185872,3640,132,36.44
2023-09-30,CAMP-5678,Google Ads,4449.36,362876,6117,253,17.59
2023-09-30,CAMP-5679,Facebook,1862.31,109160,4419,412,4.52
2023-09-30,CAMP-5680,Facebook,3912.14,255848,7931,279,14.02
2023-09-30,CAMP-5681,LinkedIn,1754.88,106098,3319,247,7.1
2023-09-30,CAMP-5682,TikTok,4453.39,201019,4628,450,9.9
2023-09-30,CAMP-5683,TikTok,3822.32,312848,8112,433,8.83
2023-09-30,CAMP-5684,Google Ads,1756.1,160390,2252,152,11.55
2023-09-30,CAMP-5685,Google Ads,4315.89,205210,3617,239,18.06
2023-10-01,CAMP-5686,TikTok,2701.29,89348,3441,253,10.68
2023-10-01,CAMP-5687,LinkedIn,1412.42,28976,1392,56,25.22
2023-10-01,CAMP-5688,Google Ads,4967.53,422687,20972,1040,4.78
2023-10-01,CAMP-5689,Facebook,1183.37,114560,2940,219,5.4
2023-10-01,CAMP-5690,TikTok,3108.34,293953,7036,436,7.13
2023-10-01,CAMP-5691,LinkedIn,3267.74,223915,3487,279,11.71
2023-10-01,CAMP-5692,LinkedIn,4219.79,286279,4417,110,38.36
2023-10-02,CAMP-5693,TikTok,2407.46,29316,670,20,120.37
2023-10-02,CAMP-5694,TikTok,1544.97,66627,1939,164,9.42
2023-10-02,CAMP-5695,Google Ads,122.93,6586,257,11,11.18
2023-10-02,CAMP-5696,Google Ads,2898.0,235084,8209,676,4.29
2023-10-02,CAMP-5697,TikTok,3917.12,323212,3326,90,43.52
2023-10-02,CAMP-5698,TikTok,1183.68,48830,1785,51,23.21
2023-10-02,CAMP-5699,Facebook,2839.87,117271,2707,154,18.44
2023-10-02,CAMP-5700,Facebook,2670.31,255259,10775,636,4.2
2023-10-02,CAMP-5701,Facebook,2182.39,173191,2168,45,48.5
2023-10-03,CAMP-5702,Google Ads,2170.15,57840,1415,95,22.84
2023-10-03,CAMP-5703,Google Ads,3471.93,180329,6056,543,6.39
2023-10-03,CAMP-5704,TikTok,4753.27,106437,2381,146,32.56
2023-10-03,CAMP-5705,Google Ads,2569.16,169684,3075,186,13.81
2023-10-03,CAMP-5706,LinkedIn,4006.63,359211,17732,454,8.83
2023-10-03,CAMP-5707,LinkedIn,361.28,4218,65,5,72.26
2023-10-03,CAMP-5708,TikTok,1928.6,112002,2188,149,12.94
2023-10-03,CAMP-5709,Facebook,1183.02,94689,1497,112,10.56
2023-10-03,CAMP-5710,LinkedIn,2824.46,277522,4893,208,13.58
2023-10-04,CAMP-5711,Google Ads,3826.28,118188,2049,117,32.7
2023-10-04,CAMP-5712,Google Ads,4390.87,205875,6481,272,16.14
2023-10-04,CAMP-5713,LinkedIn,3647.46,270802,5311,128,28.5
2023-10-04,CAMP-5714,LinkedIn,1997.15,170998,6928,294,6.79
2023-10-04,CAMP-5715,Facebook,3834.43,132853,3114,296,12.95
2023-10-04,CAMP-5716,TikTok,3706.18,134956,6219,544,6.81
2023-10-04,CAMP-5717,LinkedIn,4411.47,363011,11691,959,4.6
2023-10-04,CAMP-5718,LinkedIn,860.47,50675,1586,49,17.56
2023-10-04,CAMP-5719,Google Ads,1949.81,149272,5247,511,3.82
2023-10-04,CAMP-5720,Facebook,546.75,17540,677,23,23.77
2023-10-05,CAMP-5721,Google Ads,4904.29,82263,4048,377,13.01
2023-10-05,CAMP-5722,Facebook,1889.84,26683,1132,82,23.05
2023-10-05,CAMP-5723,LinkedIn,4914.34,179428,1855,51,96.36
2023-10-05,CAMP-5724,LinkedIn,4595.3,292984,10419,824,5.58
2023-10-05,CAMP-5725,Facebook,4520.31,168928,6744,368,12.28
2023-10-05,CAMP-5726,TikTok,380.85,15253,154,4,95.21
2023-10-05,CAMP-5727,Google Ads,2534.52,71560,1921,39,64.99
2023-10-05,CAMP-5728,Facebook,379.62,24276,818,59,6.43
2023-10-05,CAMP-5729,Facebook,4254.31,289788,3969,350,12.16
2023-10-05,CAMP-5730,TikTok,1712.24,150723,6601,540,3.17
2023-10-06,CAMP-5731,Facebook,4013.61,287907,4171,348,11.53
2023-10-06,CAMP-5732,LinkedIn,2232.36,199070,6065,184,12.13
2023-10-06,CAMP-5733,Google Ads,2602.62,221089,7967,589,4.42
2023-10-06,CAMP-5734,LinkedIn,4784.93,285153,3572,290,16.5
2023-10-06,CAMP-5735,LinkedIn,4768.86,381002,4307,409,11.66
2023-10-06,CAMP-5736,LinkedIn,804.44,50134,2277,127,6.33
2023-10-06,CAMP-5737,LinkedIn,3224.08,205409,3473,271,11.9
2023-10-06,CAMP-5738,TikTok,1534.36,41447,781,54,28.41
2023-10-07,CAMP-5739,Facebook,2951.1,289492,8260,364,8.11
2023-10-07,CAMP-5740,Google Ads,3572.6,113000,2385,185,19.31
2023-10-07,CAMP-5741,LinkedIn,4517.44,451272,10416,732,6.17
2023-10-07,CAMP-5742,Google Ads,1047.8,67372,2531,238,4.4
2023-10-07,CAMP-5743,Facebook,2187.9,40102,1470,44,49.73
2023-10-07,CAMP-5744,LinkedIn,3511.67,284238,6024,248,14.16
2023-10-07,CAMP-5745,Facebook,4567.09,383599,12448,430,10.62
2023-10-07,CAMP-5746,Facebook,2165.69,168940,2002,97,22.33
2023-10-07,CAMP-5747,Facebook,3935.12,147508,2622,94,41.86
